Ref,Val,Package,PosX,PosY,Rot,Side
"Q1355","2N7002W","SOT-323_SC-70",104.650000,-270.200000,0.000000,top
"Q1356","2N7002W","SOT-323_SC-70",126.850000,-284.200000,0.000000,top
"Q1357","2N7002W","SOT-323_SC-70",219.350000,-175.000000,0.000000,top
"Q1358","2N7002W","SOT-323_SC-70",245.250000,-96.600000,0.000000,top
"Q1359","2N7002W","SOT-323_SC-70",182.350000,-99.399999,0.000000,top
"Q1360","2N7002W","SOT-323_SC-70",178.650000,-99.399999,0.000000,top
"Q1361","2N7002W","SOT-323_SC-70",45.450000,-82.600000,0.000000,top
"Q1362","2N7002W","SOT-323_SC-70",215.650000,-256.200000,0.000000,top
"Q1363","2N7002W","SOT-323_SC-70",211.950000,-256.200000,0.000000,top
"Q1364","2N7002W","SOT-323_SC-70",119.450000,-194.600000,0.000000,top
"Q1365","2N7002W","SOT-323_SC-70",193.450000,-163.799999,0.000000,top
"Q1366","2N7002W","SOT-323_SC-70",200.850000,-113.399999,0.000000,top
"Q1367","2N7002W","SOT-323_SC-70",193.450000,-105.000000,0.000000,top
"Q1368","2N7002W","SOT-323_SC-70",189.750000,-102.199999,0.000000,top
"Q1369","2N7002W","SOT-323_SC-70",108.350000,-79.800000,0.000000,top
"Q1370","2N7002W","SOT-323_SC-70",104.650000,-158.200000,0.000000,top
"Q1371","2N7002W","SOT-323_SC-70",104.650000,-161.000000,0.000000,top
"Q1372","2N7002W","SOT-323_SC-70",100.950000,-158.200000,0.000000,top
"Q1373","2N7002W","SOT-323_SC-70",97.250000,-155.399999,0.000000,top
"Q1374","2N7002W","SOT-323_SC-70",56.550000,-91.000000,0.000000,top
"Q1375","2N7002W","SOT-323_SC-70",52.850000,-88.199999,0.000000,top
"Q1376","2N7002W","SOT-323_SC-70",126.850000,-261.799999,0.000000,top
"Q1377","2N7002W","SOT-323_SC-70",123.150000,-259.000000,0.000000,top
"Q1378","2N7002W","SOT-323_SC-70",126.850000,-250.600000,0.000000,top
"Q1379","2N7002W","SOT-323_SC-70",123.150000,-247.799999,0.000000,top
"Q1380","2N7002W","SOT-323_SC-70",126.850000,-239.399999,0.000000,top
"Q1381","2N7002W","SOT-323_SC-70",123.150000,-239.399999,0.000000,top
"Q1382","2N7002W","SOT-323_SC-70",126.850000,-225.399999,0.000000,top
"Q1383","2N7002W","SOT-323_SC-70",123.150000,-222.600000,0.000000,top
"Q1384","2N7002W","SOT-323_SC-70",193.450000,-82.600000,0.000000,top
"Q1385","2N7002W","SOT-323_SC-70",197.150000,-88.199999,0.000000,top
"Q1386","2N7002W","SOT-323_SC-70",171.250000,-231.000000,0.000000,top
"Q1387","2N7002W","SOT-323_SC-70",167.550000,-228.200000,0.000000,top
"Q1388","2N7002W","SOT-323_SC-70",200.850000,-124.600000,0.000000,top
"Q1389","2N7002W","SOT-323_SC-70",200.850000,-130.199999,0.000000,top
"Q1390","2N7002W","SOT-323_SC-70",174.950000,-119.000000,0.000000,top
"Q1391","2N7002W","SOT-323_SC-70",52.850000,-191.799999,0.000000,top
"Q1392","2N7002W","SOT-323_SC-70",89.850000,-233.799999,0.000000,top
"Q1393","2N7002W","SOT-323_SC-70",89.850000,-236.600000,0.000000,top
"Q1394","2N7002W","SOT-323_SC-70",156.450000,-166.600000,0.000000,top
"Q1395","2N7002W","SOT-323_SC-70",186.050000,-99.399999,0.000000,top
"Q1396","2N7002W","SOT-323_SC-70",252.650000,-71.400000,0.000000,top
"Q1397","2N7002W","SOT-323_SC-70",19.550000,-60.199999,0.000000,top
"Q1398","2N7002W","SOT-323_SC-70",15.850000,-57.400000,0.000000,top
"Q1399","2N7002W","SOT-323_SC-70",34.350000,-79.800000,0.000000,top
"Q1400","2N7002W","SOT-323_SC-70",130.550000,-107.800000,0.000000,top
"Q1401","2N7002W","SOT-323_SC-70",126.850000,-107.800000,0.000000,top
"Q1402","2N7002W","SOT-323_SC-70",167.550000,-163.799999,0.000000,top
"Q1403","2N7002W","SOT-323_SC-70",171.250000,-158.200000,0.000000,top
"Q1404","2N7002W","SOT-323_SC-70",145.350000,-270.200000,0.000000,top
"Q1405","2N7002W","SOT-323_SC-70",145.350000,-273.000000,0.000000,top
"Q1406","2N7002W","SOT-323_SC-70",38.050000,-29.400000,0.000000,top
"Q1407","2N7002W","SOT-323_SC-70",45.450000,-49.000000,0.000000,top
"Q1408","2N7002W","SOT-323_SC-70",41.750000,-46.199999,0.000000,top
"Q1409","2N7002W","SOT-323_SC-70",49.150000,-49.000000,0.000000,top
"Q1410","2N7002W","SOT-323_SC-70",52.850000,-49.000000,0.000000,top
"Q1411","2N7002W","SOT-323_SC-70",49.150000,-46.199999,0.000000,top
"Q1412","2N7002W","SOT-323_SC-70",49.150000,-51.800000,0.000000,top
"Q1413","2N7002W","SOT-323_SC-70",56.550000,-49.000000,0.000000,top
"Q1414","2N7002W","SOT-323_SC-70",60.250000,-49.000000,0.000000,top
"Q1415","2N7002W","SOT-323_SC-70",75.050000,-49.000000,0.000000,top
"Q1416","2N7002W","SOT-323_SC-70",104.650000,-51.800000,0.000000,top
"Q1417","2N7002W","SOT-323_SC-70",115.750000,-51.800000,0.000000,top
"Q1418","2N7002W","SOT-323_SC-70",119.450000,-49.000000,0.000000,top
"Q1419","2N7002W","SOT-323_SC-70",130.550000,-51.800000,0.000000,top
"Q1420","2N7002W","SOT-323_SC-70",126.850000,-49.000000,0.000000,top
"Q1421","2N7002W","SOT-323_SC-70",137.950000,-51.800000,0.000000,top
"Q1422","2N7002W","SOT-323_SC-70",141.650000,-51.800000,0.000000,top
"Q1423","2N7002W","SOT-323_SC-70",152.750000,-51.800000,0.000000,top
"Q1424","2N7002W","SOT-323_SC-70",149.050000,-49.000000,0.000000,top
"Q1425","2N7002W","SOT-323_SC-70",208.250000,-51.800000,0.000000,top
"Q1426","2N7002W","SOT-323_SC-70",211.950000,-51.800000,0.000000,top
"Q1427","2N7002W","SOT-323_SC-70",226.750000,-51.800000,0.000000,top
"Q1428","2N7002W","SOT-323_SC-70",208.250000,-93.800000,0.000000,top
"Q1429","2N7002W","SOT-323_SC-70",186.050000,-152.600000,0.000000,top
"Q1430","2N7002W","SOT-323_SC-70",219.350000,-161.000000,0.000000,top
"Q1431","2N7002W","SOT-323_SC-70",219.350000,-225.399999,0.000000,top
"Q1432","2N7002W","SOT-323_SC-70",100.950000,-147.000000,0.000000,top
"Q1433","2N7002W","SOT-323_SC-70",67.650000,-124.600000,0.000000,top
"Q1434","2N7002W","SOT-323_SC-70",63.950000,-121.800000,0.000000,top
"Q1435","2N7002W","SOT-323_SC-70",104.650000,-244.999999,0.000000,top
"Q1436","2N7002W","SOT-323_SC-70",100.950000,-244.999999,0.000000,top
"Q1437","2N7002W","SOT-323_SC-70",182.350000,-217.000000,0.000000,top
"Q1438","2N7002W","SOT-323_SC-70",186.050000,-225.399999,0.000000,top
"Q1439","2N7002W","SOT-323_SC-70",256.350000,-63.000000,0.000000,top
"Q1440","2N7002W","SOT-323_SC-70",241.550000,-113.399999,0.000000,top
"Q1441","2N7002W","SOT-323_SC-70",237.850000,-110.600000,0.000000,top
"Q1442","2N7002W","SOT-323_SC-70",215.650000,-183.399999,0.000000,top
"Q1443","2N7002W","SOT-323_SC-70",211.950000,-180.600000,0.000000,top
"Q1444","2N7002W","SOT-323_SC-70",237.850000,-155.399999,0.000000,top
"Q1445","2N7002W","SOT-323_SC-70",237.850000,-158.200000,0.000000,top
"Q1446","2N7002W","SOT-323_SC-70",56.550000,-99.399999,0.000000,top
"Q1447","2N7002W","SOT-323_SC-70",52.850000,-96.600000,0.000000,top
"Q1448","2N7002W","SOT-323_SC-70",45.450000,-102.199999,0.000000,top
"Q1449","2N7002W","SOT-323_SC-70",49.150000,-88.199999,0.000000,top
"Q1450","2N7002W","SOT-323_SC-70",271.150000,-163.799999,0.000000,top
"Q1451","2N7002W","SOT-323_SC-70",182.350000,-289.799999,0.000000,top
"Q1452","2N7002W","SOT-323_SC-70",178.650000,-287.000000,0.000000,top
"Q1453","2N7002W","SOT-323_SC-70",245.250000,-121.800000,0.000000,top
"Q1454","2N7002W","SOT-323_SC-70",241.550000,-121.800000,0.000000,top
"Q1455","2N7002W","SOT-323_SC-70",104.650000,-211.399999,0.000000,top
"Q1456","2N7002W","SOT-323_SC-70",100.950000,-208.600000,0.000000,top
"Q1457","2N7002W","SOT-323_SC-70",174.950000,-155.399999,0.000000,top
"Q1458","2N7002W","SOT-323_SC-70",171.250000,-152.600000,0.000000,top
"Q1459","2N7002W","SOT-323_SC-70",178.650000,-189.000000,0.000000,top
"Q1460","2N7002W","SOT-323_SC-70",178.650000,-191.799999,0.000000,top
"Q1461","2N7002W","SOT-323_SC-70",141.650000,-177.799999,0.000000,top
"Q1462","2N7002W","SOT-323_SC-70",78.750000,-163.799999,0.000000,top
"Q1463","2N7002W","SOT-323_SC-70",134.250000,-130.199999,0.000000,top
"Q1464","2N7002W","SOT-323_SC-70",130.550000,-127.399999,0.000000,top
"Q1465","2N7002W","SOT-323_SC-70",126.850000,-233.799999,0.000000,top
"Q1466","2N7002W","SOT-323_SC-70",123.150000,-231.000000,0.000000,top
"Q1467","2N7002W","SOT-323_SC-70",271.150000,-88.199999,0.000000,top
"Q1468","2N7002W","SOT-323_SC-70",34.350000,-26.600000,0.000000,top
"Q1469","2N7002W","SOT-323_SC-70",34.350000,-32.200000,0.000000,top
"Q1470","2N7002W","SOT-323_SC-70",171.250000,-200.200000,0.000000,top
"Q1471","2N7002W","SOT-323_SC-70",30.650000,-60.199999,0.000000,top
"Q1472","2N7002W","SOT-323_SC-70",30.650000,-63.000000,0.000000,top
"Q1473","2N7002W","SOT-323_SC-70",34.350000,-63.000000,0.000000,top
"Q1474","2N7002W","SOT-323_SC-70",38.050000,-63.000000,0.000000,top
"Q1475","2N7002W","SOT-323_SC-70",49.150000,-63.000000,0.000000,top
"Q1476","2N7002W","SOT-323_SC-70",56.550000,-63.000000,0.000000,top
"Q1477","2N7002W","SOT-323_SC-70",93.550000,-57.400000,0.000000,top
"Q1478","2N7002W","SOT-323_SC-70",93.550000,-63.000000,0.000000,top
"Q1479","2N7002W","SOT-323_SC-70",97.250000,-57.400000,0.000000,top
"Q1480","2N7002W","SOT-323_SC-70",100.950000,-63.000000,0.000000,top
"Q1481","2N7002W","SOT-323_SC-70",123.150000,-63.000000,0.000000,top
"Q1482","2N7002W","SOT-323_SC-70",145.350000,-60.199999,0.000000,top
"Q1483","2N7002W","SOT-323_SC-70",141.650000,-63.000000,0.000000,top
"Q1484","2N7002W","SOT-323_SC-70",145.350000,-57.400000,0.000000,top
"Q1485","2N7002W","SOT-323_SC-70",160.150000,-60.199999,0.000000,top
"Q1486","2N7002W","SOT-323_SC-70",178.650000,-57.400000,0.000000,top
"Q1487","2N7002W","SOT-323_SC-70",178.650000,-60.199999,0.000000,top
"Q1488","2N7002W","SOT-323_SC-70",178.650000,-63.000000,0.000000,top
"Q1489","2N7002W","SOT-323_SC-70",208.250000,-63.000000,0.000000,top
"Q1490","2N7002W","SOT-323_SC-70",211.950000,-63.000000,0.000000,top
"Q1491","2N7002W","SOT-323_SC-70",215.650000,-63.000000,0.000000,top
"Q1492","2N7002W","SOT-323_SC-70",230.450000,-63.000000,0.000000,top
"Q1493","2N7002W","SOT-323_SC-70",241.550000,-60.199999,0.000000,top
"Q1494","2N7002W","SOT-323_SC-70",245.250000,-60.199999,0.000000,top
"Q1495","2N7002W","SOT-323_SC-70",82.450000,-284.200000,0.000000,top
"Q1496","2N7002W","SOT-323_SC-70",86.150000,-208.600000,0.000000,top
"Q1497","2N7002W","SOT-323_SC-70",82.450000,-205.799999,0.000000,top
"Q1498","2N7002W","SOT-323_SC-70",219.350000,-96.600000,0.000000,top
"Q1499","2N7002W","SOT-323_SC-70",215.650000,-93.800000,0.000000,top
"Q1500","2N7002W","SOT-323_SC-70",211.950000,-200.200000,0.000000,top
"Q1501","2N7002W","SOT-323_SC-70",156.450000,-177.799999,0.000000,top
"Q1502","2N7002W","SOT-323_SC-70",152.750000,-177.799999,0.000000,top
"Q1503","2N7002W","SOT-323_SC-70",204.550000,-105.000000,0.000000,top
"Q1504","2N7002W","SOT-323_SC-70",112.050000,-239.399999,0.000000,top
"Q1505","2N7002W","SOT-323_SC-70",52.850000,-222.600000,0.000000,top
"Q1506","2N7002W","SOT-323_SC-70",49.150000,-219.799999,0.000000,top
"Q1507","2N7002W","SOT-323_SC-70",67.650000,-127.399999,0.000000,top
"Q1508","2N7002W","SOT-323_SC-70",174.950000,-26.600000,0.000000,top
"Q1509","2N7002W","SOT-323_SC-70",171.250000,-163.799999,0.000000,top
"Q1510","2N7002W","SOT-323_SC-70",211.950000,-91.000000,0.000000,top
"Q1511","2N7002W","SOT-323_SC-70",130.550000,-82.600000,0.000000,top
"Q1512","2N7002W","SOT-323_SC-70",86.150000,-135.800000,0.000000,top
"Q1514","2N7002W","SOT-323_SC-70",112.050000,-85.399999,0.000000,top
"Q1515","2N7002W","SOT-323_SC-70",115.750000,-259.000000,0.000000,top
"Q1516","2N7002W","SOT-323_SC-70",256.350000,-96.600000,0.000000,top
"Q1517","2N7002W","SOT-323_SC-70",256.350000,-102.199999,0.000000,top
"Q1518","2N7002W","SOT-323_SC-70",56.550000,-205.799999,0.000000,top
"Q1519","2N7002W","SOT-323_SC-70",23.250000,-63.000000,0.000000,top
"Q1520","2N7002W","SOT-323_SC-70",141.650000,-233.799999,0.000000,top
"Q1521","2N7002W","SOT-323_SC-70",167.550000,-152.600000,0.000000,top
"Q1522","2N7002W","SOT-323_SC-70",149.050000,-244.999999,0.000000,top
"Q1523","2N7002W","SOT-323_SC-70",145.350000,-242.200000,0.000000,top
"Q1524","2N7002W","SOT-323_SC-70",60.250000,-107.800000,0.000000,top
"Q1525","2N7002W","SOT-323_SC-70",63.950000,-102.199999,0.000000,top
"Q1526","2N7002W","SOT-323_SC-70",223.050000,-166.600000,0.000000,top
"Q1527","2N7002W","SOT-323_SC-70",219.350000,-163.799999,0.000000,top
"Q1528","2N7002W","SOT-323_SC-70",45.450000,-247.799999,0.000000,top
"Q1529","2N7002W","SOT-323_SC-70",49.150000,-250.600000,0.000000,top
"Q1530","2N7002W","SOT-323_SC-70",26.950000,-49.000000,0.000000,top
"Q1531","2N7002W","SOT-323_SC-70",208.250000,-169.399999,0.000000,top
"Q1532","2N7002W","SOT-323_SC-70",71.350000,-203.000000,0.000000,top
"Q1533","2N7002W","SOT-323_SC-70",67.650000,-205.799999,0.000000,top
"Q1534","2N7002W","SOT-323_SC-70",226.750000,-91.000000,0.000000,top
"Q1535","2N7002W","SOT-323_SC-70",134.250000,-256.200000,0.000000,top
"Q1536","2N7002W","SOT-323_SC-70",86.150000,-273.000000,0.000000,top
"Q1537","2N7002W","SOT-323_SC-70",189.750000,-23.799999,0.000000,top
"Q1538","2N7002W","SOT-323_SC-70",189.750000,-35.000000,0.000000,top
"Q1539","2N7002W","SOT-323_SC-70",178.650000,-82.600000,0.000000,top
"Q1540","2N7002W","SOT-323_SC-70",60.250000,-239.399999,0.000000,top
"Q1541","2N7002W","SOT-323_SC-70",186.050000,-197.399999,0.000000,top
"Q1542","2N7002W","SOT-323_SC-70",52.850000,-91.000000,0.000000,top
"Q1543","2N7002W","SOT-323_SC-70",78.750000,-161.000000,0.000000,top
"Q1544","2N7002W","SOT-323_SC-70",75.050000,-158.200000,0.000000,top
"Q1545","2N7002W","SOT-323_SC-70",49.150000,-186.200000,0.000000,top
"Q1546","2N7002W","SOT-323_SC-70",52.850000,-183.399999,0.000000,top
"Q1547","2N7002W","SOT-323_SC-70",263.750000,-141.399999,0.000000,top
"Q1548","2N7002W","SOT-323_SC-70",186.050000,-119.000000,0.000000,top
"Q1549","2N7002W","SOT-323_SC-70",97.250000,-135.800000,0.000000,top
"Q1550","2N7002W","SOT-323_SC-70",19.550000,-79.800000,0.000000,top
"Q1551","2N7002W","SOT-323_SC-70",34.350000,-93.800000,0.000000,top
"Q1552","2N7002W","SOT-323_SC-70",38.050000,-93.800000,0.000000,top
"Q1553","2N7002W","SOT-323_SC-70",149.050000,-177.799999,0.000000,top
"Q1554","2N7002W","SOT-323_SC-70",115.750000,-267.399999,0.000000,top
"Q1555","2N7002W","SOT-323_SC-70",112.050000,-264.600000,0.000000,top
"Q1556","2N7002W","SOT-323_SC-70",149.050000,-40.599999,0.000000,top
"Q1557","2N7002W","SOT-323_SC-70",86.150000,-253.399999,0.000000,top
"Q1558","2N7002W","SOT-323_SC-70",86.150000,-256.200000,0.000000,top
"Q1559","2N7002W","SOT-323_SC-70",89.850000,-261.799999,0.000000,top
"Q1560","2N7002W","SOT-323_SC-70",134.250000,-247.799999,0.000000,top
"Q1561","2N7002W","SOT-323_SC-70",134.250000,-250.600000,0.000000,top
"Q1562","2N7002W","SOT-323_SC-70",82.450000,-239.399999,0.000000,top
"Q1563","2N7002W","SOT-323_SC-70",108.350000,-203.000000,0.000000,top
"Q1564","2N7002W","SOT-323_SC-70",167.550000,-43.400000,0.000000,top
"Q1565","2N7002W","SOT-323_SC-70",178.650000,-43.400000,0.000000,top
"Q1566","2N7002W","SOT-323_SC-70",215.650000,-180.600000,0.000000,top
"Q1567","2N7002W","SOT-323_SC-70",145.350000,-163.799999,0.000000,top
"Q1568","2N7002W","SOT-323_SC-70",60.250000,-175.000000,0.000000,top
"Q1569","2N7002W","SOT-323_SC-70",104.650000,-96.600000,0.000000,top
"Q1570","2N7002W","SOT-323_SC-70",241.550000,-158.200000,0.000000,top
"Q1571","2N7002W","SOT-323_SC-70",56.550000,-32.200000,0.000000,top
"Q1572","2N7002W","SOT-323_SC-70",52.850000,-29.400000,0.000000,top
"Q1573","2N7002W","SOT-323_SC-70",89.850000,-166.600000,0.000000,top
"Q1574","2N7002W","SOT-323_SC-70",75.050000,-175.000000,0.000000,top
"Q1575","2N7002W","SOT-323_SC-70",171.250000,-250.600000,0.000000,top
"Q1576","2N7002W","SOT-323_SC-70",178.650000,-141.399999,0.000000,top
"Q1577","2N7002W","SOT-323_SC-70",104.650000,-194.600000,0.000000,top
"Q1578","2N7002W","SOT-323_SC-70",104.650000,-203.000000,0.000000,top
"Q1579","2N7002W","SOT-323_SC-70",134.250000,-222.600000,0.000000,top
"Q1580","2N7002W","SOT-323_SC-70",193.450000,-261.799999,0.000000,top
"Q1581","2N7002W","SOT-323_SC-70",189.750000,-259.000000,0.000000,top
"Q1582","2N7002W","SOT-323_SC-70",145.350000,-259.000000,0.000000,top
"Q1583","2N7002W","SOT-323_SC-70",93.550000,-278.599999,0.000000,top
"Q1584","2N7002W","SOT-323_SC-70",119.450000,-205.799999,0.000000,top
"Q1585","2N7002W","SOT-323_SC-70",126.850000,-189.000000,0.000000,top
"Q1586","2N7002W","SOT-323_SC-70",226.750000,-264.600000,0.000000,top
"Q1587","2N7002W","SOT-323_SC-70",219.350000,-264.600000,0.000000,top
"Q1588","2N7002W","SOT-323_SC-70",15.850000,-99.399999,0.000000,top
"Q1589","2N7002W","SOT-323_SC-70",15.850000,-96.600000,0.000000,top
"Q1590","2N7002W","SOT-323_SC-70",267.450000,-116.199999,0.000000,top
"Q1591","2N7002W","SOT-323_SC-70",263.750000,-113.399999,0.000000,top
"Q1592","2N7002W","SOT-323_SC-70",263.750000,-116.199999,0.000000,top
"Q1593","2N7002W","SOT-323_SC-70",260.050000,-113.399999,0.000000,top
"Q1594","2N7002W","SOT-323_SC-70",271.150000,-116.199999,0.000000,top
"Q1595","2N7002W","SOT-323_SC-70",267.450000,-113.399999,0.000000,top
"Q1596","2N7002W","SOT-323_SC-70",63.950000,-35.000000,0.000000,top
"Q1597","2N7002W","SOT-323_SC-70",126.850000,-200.200000,0.000000,top
"Q1598","2N7002W","SOT-323_SC-70",160.150000,-91.000000,0.000000,top
"Q1599","2N7002W","SOT-323_SC-70",230.450000,-105.000000,0.000000,top
"Q1600","2N7002W","SOT-323_SC-70",226.750000,-102.199999,0.000000,top
"Q1601","2N7002W","SOT-323_SC-70",256.350000,-124.600000,0.000000,top
"Q1602","2N7002W","SOT-323_SC-70",149.050000,-214.200000,0.000000,top
"Q1603","2N7002W","SOT-323_SC-70",256.350000,-54.599999,0.000000,top
"Q1604","2N7002W","SOT-323_SC-70",119.450000,-119.000000,0.000000,top
"Q1605","2N7002W","SOT-323_SC-70",71.350000,-219.799999,0.000000,top
"Q1606","2N7002W","SOT-323_SC-70",89.850000,-99.399999,0.000000,top
"Q1607","2N7002W","SOT-323_SC-70",89.850000,-102.199999,0.000000,top
"Q1608","2N7002W","SOT-323_SC-70",126.850000,-147.000000,0.000000,top
"Q1609","2N7002W","SOT-323_SC-70",123.150000,-144.200000,0.000000,top
"Q1610","2N7002W","SOT-323_SC-70",71.350000,-197.399999,0.000000,top
"Q1611","2N7002W","SOT-323_SC-70",163.850000,-169.399999,0.000000,top
"Q1612","2N7002W","SOT-323_SC-70",163.850000,-172.200000,0.000000,top
"Q1613","2N7002W","SOT-323_SC-70",130.550000,-102.199999,0.000000,top
"Q1614","2N7002W","SOT-323_SC-70",93.550000,-105.000000,0.000000,top
"Q1615","2N7002W","SOT-323_SC-70",248.950000,-144.200000,0.000000,top
"Q1616","2N7002W","SOT-323_SC-70",108.350000,-82.600000,0.000000,top
"Q1617","2N7002W","SOT-323_SC-70",226.750000,-211.399999,0.000000,top
"Q1618","2N7002W","SOT-323_SC-70",215.650000,-214.200000,0.000000,top
"Q1619","2N7002W","SOT-323_SC-70",30.650000,-51.800000,0.000000,top
"Q1620","2N7002W","SOT-323_SC-70",30.650000,-54.599999,0.000000,top
"Q1621","2N7002W","SOT-323_SC-70",41.750000,-51.800000,0.000000,top
"Q1622","2N7002W","SOT-323_SC-70",75.050000,-57.400000,0.000000,top
"Q1623","2N7002W","SOT-323_SC-70",82.450000,-51.800000,0.000000,top
"Q1624","2N7002W","SOT-323_SC-70",97.250000,-54.599999,0.000000,top
"Q1625","2N7002W","SOT-323_SC-70",93.550000,-51.800000,0.000000,top
"Q1626","2N7002W","SOT-323_SC-70",97.250000,-51.800000,0.000000,top
"Q1627","2N7002W","SOT-323_SC-70",100.950000,-51.800000,0.000000,top
"Q1628","2N7002W","SOT-323_SC-70",108.350000,-51.800000,0.000000,top
"Q1629","2N7002W","SOT-323_SC-70",112.050000,-51.800000,0.000000,top
"Q1630","2N7002W","SOT-323_SC-70",104.650000,-49.000000,0.000000,top
"Q1631","2N7002W","SOT-323_SC-70",119.450000,-51.800000,0.000000,top
"Q1632","2N7002W","SOT-323_SC-70",123.150000,-49.000000,0.000000,top
"Q1633","2N7002W","SOT-323_SC-70",130.550000,-49.000000,0.000000,top
"Q1634","2N7002W","SOT-323_SC-70",134.250000,-51.800000,0.000000,top
"Q1635","2N7002W","SOT-323_SC-70",134.250000,-49.000000,0.000000,top
"Q1636","2N7002W","SOT-323_SC-70",145.350000,-51.800000,0.000000,top
"Q1637","2N7002W","SOT-323_SC-70",149.050000,-51.800000,0.000000,top
"Q1638","2N7002W","SOT-323_SC-70",156.450000,-51.800000,0.000000,top
"Q1639","2N7002W","SOT-323_SC-70",163.850000,-54.599999,0.000000,top
"Q1640","2N7002W","SOT-323_SC-70",174.950000,-54.599999,0.000000,top
"Q1641","2N7002W","SOT-323_SC-70",178.650000,-51.800000,0.000000,top
"Q1642","2N7002W","SOT-323_SC-70",215.650000,-51.800000,0.000000,top
"Q1643","2N7002W","SOT-323_SC-70",219.350000,-51.800000,0.000000,top
"Q1644","2N7002W","SOT-323_SC-70",241.550000,-54.599999,0.000000,top
"Q1645","2N7002W","SOT-323_SC-70",186.050000,-105.000000,0.000000,top
"Q1646","2N7002W","SOT-323_SC-70",260.050000,-71.400000,0.000000,top
"Q1647","2N7002W","SOT-323_SC-70",267.450000,-65.800000,0.000000,top
"Q1648","2N7002W","SOT-323_SC-70",241.550000,-88.199999,0.000000,top
"Q1649","2N7002W","SOT-323_SC-70",56.550000,-35.000000,0.000000,top
"Q1650","2N7002W","SOT-323_SC-70",52.850000,-32.200000,0.000000,top
"Q1651","2N7002W","SOT-323_SC-70",226.750000,-250.600000,0.000000,top
"Q1652","2N7002W","SOT-323_SC-70",186.050000,-141.399999,0.000000,top
"Q1653","2N7002W","SOT-323_SC-70",186.050000,-144.200000,0.000000,top
"Q1654","2N7002W","SOT-323_SC-70",189.750000,-144.200000,0.000000,top
"Q1655","2N7002W","SOT-323_SC-70",186.050000,-147.000000,0.000000,top
"Q1656","2N7002W","SOT-323_SC-70",34.350000,-46.199999,0.000000,top
"Q1657","2N7002W","SOT-323_SC-70",75.050000,-46.199999,0.000000,top
"Q1658","2N7002W","SOT-323_SC-70",89.850000,-46.199999,0.000000,top
"Q1659","2N7002W","SOT-323_SC-70",97.250000,-46.199999,0.000000,top
"Q1660","2N7002W","SOT-323_SC-70",100.950000,-46.199999,0.000000,top
"Q1661","2N7002W","SOT-323_SC-70",104.650000,-46.199999,0.000000,top
"Q1662","2N7002W","SOT-323_SC-70",119.450000,-46.199999,0.000000,top
"Q1663","2N7002W","SOT-323_SC-70",156.450000,-46.199999,0.000000,top
"Q1664","2N7002W","SOT-323_SC-70",171.250000,-46.199999,0.000000,top
"Q1665","2N7002W","SOT-323_SC-70",178.650000,-46.199999,0.000000,top
"Q1666","2N7002W","SOT-323_SC-70",182.350000,-46.199999,0.000000,top
"Q1667","2N7002W","SOT-323_SC-70",178.650000,-49.000000,0.000000,top
"Q1668","2N7002W","SOT-323_SC-70",208.250000,-46.199999,0.000000,top
"Q1669","2N7002W","SOT-323_SC-70",219.350000,-46.199999,0.000000,top
"Q1670","2N7002W","SOT-323_SC-70",237.850000,-46.199999,0.000000,top
"Q1671","2N7002W","SOT-323_SC-70",141.650000,-186.200000,0.000000,top
"Q1672","2N7002W","SOT-323_SC-70",137.950000,-183.399999,0.000000,top
"Q1673","2N7002W","SOT-323_SC-70",100.950000,-169.399999,0.000000,top
"Q1674","2N7002W","SOT-323_SC-70",104.650000,-172.200000,0.000000,top
"Q1675","2N7002W","SOT-323_SC-70",71.350000,-161.000000,0.000000,top
"Q1676","2N7002W","SOT-323_SC-70",149.050000,-91.000000,0.000000,top
"Q1677","2N7002W","SOT-323_SC-70",145.350000,-91.000000,0.000000,top
"Q1678","2N7002W","SOT-323_SC-70",82.450000,-175.000000,0.000000,top
"Q1679","2N7002W","SOT-323_SC-70",82.450000,-289.799999,0.000000,top
"Q1680","2N7002W","SOT-323_SC-70",78.750000,-287.000000,0.000000,top
"Q1681","2N7002W","SOT-323_SC-70",230.450000,-96.600000,0.000000,top
"Q1682","2N7002W","SOT-323_SC-70",226.750000,-96.600000,0.000000,top
"Q1683","2N7002W","SOT-323_SC-70",219.350000,-91.000000,0.000000,top
"Q1684","2N7002W","SOT-323_SC-70",219.350000,-85.399999,0.000000,top
"Q1685","2N7002W","SOT-323_SC-70",208.250000,-219.799999,0.000000,top
"Q1686","2N7002W","SOT-323_SC-70",204.550000,-217.000000,0.000000,top
"Q1687","2N7002W","SOT-323_SC-70",208.250000,-233.799999,0.000000,top
"Q1688","2N7002W","SOT-323_SC-70",204.550000,-231.000000,0.000000,top
"Q1689","2N7002W","SOT-323_SC-70",208.250000,-197.399999,0.000000,top
"Q1690","2N7002W","SOT-323_SC-70",204.550000,-194.600000,0.000000,top
"Q1691","2N7002W","SOT-323_SC-70",204.550000,-205.799999,0.000000,top
"Q1692","2N7002W","SOT-323_SC-70",204.550000,-208.600000,0.000000,top
"Q1693","2N7002W","SOT-323_SC-70",208.250000,-186.200000,0.000000,top
"Q1694","2N7002W","SOT-323_SC-70",204.550000,-183.399999,0.000000,top
"Q1695","2N7002W","SOT-323_SC-70",141.650000,-197.399999,0.000000,top
